AssessmentYear,FishStock,Year,StockDescription,ICES_Areas_splited_with_character_,SpeciesName,StockSize,StockSizeUnits,CatchesLadingsUnits,Landings,Catches,FishingPressure,Blim,FMSY,MSYBtrigger,FupperWithAR,FupperWithoutAR,FlowerWithoutAR,FlowerWithAR
2020,sal.27.22-31,2009,Salmon (Salmo salar) in subdivisions 22-31 (Baltic Sea. excluding the Gulf of Finland),27.3.b.23 ~ 27.3.c.22 ~ 27.3.d.24 ~ 27.3.d.25 ~ 27.3.d.26 ~ 27.3.d.27 ~ 27.3.d.28.1 ~ 27.3.d.28.2 ~ 27.3.d.29 ~ 27.3.d.30 ~ 27.3.d.31,Salmo salar,933.5439,thousands,thousands,145.6,145.6,NA,NA,NA,NA,NA,NA,NA,NA
2020,sal.27.22-31,2010,Salmon (Salmo salar) in subdivisions 22-31 (Baltic Sea. excluding the Gulf of Finland),27.3.b.23 ~ 27.3.c.22 ~ 27.3.d.24 ~ 27.3.d.25 ~ 27.3.d.26 ~ 27.3.d.27 ~ 27.3.d.28.1 ~ 27.3.d.28.2 ~ 27.3.d.29 ~ 27.3.d.30 ~ 27.3.d.31,Salmo salar,980.572,thousands,thousands,127.3,127.3,NA,NA,NA,NA,NA,NA,NA,NA
2020,sal.27.22-31,2011,Salmon (Salmo salar) in subdivisions 22-31 (Baltic Sea. excluding the Gulf of Finland),27.3.b.23 ~ 27.3.c.22 ~ 27.3.d.24 ~ 27.3.d.25 ~ 27.3.d.26 ~ 27.3.d.27 ~ 27.3.d.28.1 ~ 27.3.d.28.2 ~ 27.3.d.29 ~ 27.3.d.30 ~ 27.3.d.31,Salmo salar,1532.3346,thousands,thousands,125.4,125.4,NA,NA,NA,NA,NA,NA,NA,NA
2020,sal.27.22-31,2012,Salmon (Salmo salar) in subdivisions 22-31 (Baltic Sea. excluding the Gulf of Finland),27.3.b.23 ~ 27.3.c.22 ~ 27.3.d.24 ~ 27.3.d.25 ~ 27.3.d.26 ~ 27.3.d.27 ~ 27.3.d.28.1 ~ 27.3.d.28.2 ~ 27.3.d.29 ~ 27.3.d.30 ~ 27.3.d.31,Salmo salar,1869.0557,thousands,thousands,110.3,110.3,NA,NA,NA,NA,NA,NA,NA,NA
2020,sal.27.22-31,2013,Salmon (Salmo salar) in subdivisions 22-31 (Baltic Sea. excluding the Gulf of Finland),27.3.b.23 ~ 27.3.c.22 ~ 27.3.d.24 ~ 27.3.d.25 ~ 27.3.d.26 ~ 27.3.d.27 ~ 27.3.d.28.1 ~ 27.3.d.28.2 ~ 27.3.d.29 ~ 27.3.d.30 ~ 27.3.d.31,Salmo salar,1475.2596,thousands,thousands,87.83,87.83,NA,NA,NA,NA,NA,NA,NA,NA
2020,sal.27.22-31,2014,Salmon (Salmo salar) in subdivisions 22-31 (Baltic Sea. excluding the Gulf of Finland),27.3.b.23 ~ 27.3.c.22 ~ 27.3.d.24 ~ 27.3.d.25 ~ 27.3.d.26 ~ 27.3.d.27 ~ 27.3.d.28.1 ~ 27.3.d.28.2 ~ 27.3.d.29 ~ 27.3.d.30 ~ 27.3.d.31,Salmo salar,1238.05,thousands,thousands,85.61,85.61,NA,NA,NA,NA,NA,NA,NA,NA
2020,sal.27.22-31,2015,Salmon (Salmo salar) in subdivisions 22-31 (Baltic Sea. excluding the Gulf of Finland),27.3.b.23 ~ 27.3.c.22 ~ 27.3.d.24 ~ 27.3.d.25 ~ 27.3.d.26 ~ 27.3.d.27 ~ 27.3.d.28.1 ~ 27.3.d.28.2 ~ 27.3.d.29 ~ 27.3.d.30 ~ 27.3.d.31,Salmo salar,1357.2272,thousands,thousands,81.74,81.74,NA,NA,NA,NA,NA,NA,NA,NA
2020,sal.27.22-31,2016,Salmon (Salmo salar) in subdivisions 22-31 (Baltic Sea. excluding the Gulf of Finland),27.3.b.23 ~ 27.3.c.22 ~ 27.3.d.24 ~ 27.3.d.25 ~ 27.3.d.26 ~ 27.3.d.27 ~ 27.3.d.28.1 ~ 27.3.d.28.2 ~ 27.3.d.29 ~ 27.3.d.30 ~ 27.3.d.31,Salmo salar,1254.0711,thousands,thousands,71.7,71.7,NA,NA,NA,NA,NA,NA,NA,NA
2020,sal.27.22-31,2017,Salmon (Salmo salar) in subdivisions 22-31 (Baltic Sea. excluding the Gulf of Finland),27.3.b.23 ~ 27.3.c.22 ~ 27.3.d.24 ~ 27.3.d.25 ~ 27.3.d.26 ~ 27.3.d.27 ~ 27.3.d.28.1 ~ 27.3.d.28.2 ~ 27.3.d.29 ~ 27.3.d.30 ~ 27.3.d.31,Salmo salar,1293.8465,thousands,thousands,58.62,58.62,NA,NA,NA,NA,NA,NA,NA,NA
2020,sal.27.22-31,2018,Salmon (Salmo salar) in subdivisions 22-31 (Baltic Sea. excluding the Gulf of Finland),27.3.b.23 ~ 27.3.c.22 ~ 27.3.d.24 ~ 27.3.d.25 ~ 27.3.d.26 ~ 27.3.d.27 ~ 27.3.d.28.1 ~ 27.3.d.28.2 ~ 27.3.d.29 ~ 27.3.d.30 ~ 27.3.d.31,Salmo salar,1648.2965,thousands,thousands,69.04,69.04,NA,NA,NA,NA,NA,NA,NA,NA
2020,sal.27.22-31,2019,Salmon (Salmo salar) in subdivisions 22-31 (Baltic Sea. excluding the Gulf of Finland),27.3.b.23 ~ 27.3.c.22 ~ 27.3.d.24 ~ 27.3.d.25 ~ 27.3.d.26 ~ 27.3.d.27 ~ 27.3.d.28.1 ~ 27.3.d.28.2 ~ 27.3.d.29 ~ 27.3.d.30 ~ 27.3.d.31,Salmo salar,1766.3342,thousands,thousands,64.69,64.69,NA,NA,NA,NA,NA,NA,NA,NA
2020,sal.27.22-31,2020,Salmon (Salmo salar) in subdivisions 22-31 (Baltic Sea. excluding the Gulf of Finland),27.3.b.23 ~ 27.3.c.22 ~ 27.3.d.24 ~ 27.3.d.25 ~ 27.3.d.26 ~ 27.3.d.27 ~ 27.3.d.28.1 ~ 27.3.d.28.2 ~ 27.3.d.29 ~ 27.3.d.30 ~ 27.3.d.31,Salmo salar,1673.9333,thousands,thousands,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,sal.27.22-31,2021,Salmon (Salmo salar) in subdivisions 22-31 (Baltic Sea. excluding the Gulf of Finland),27.3.b.23 ~ 27.3.c.22 ~ 27.3.d.24 ~ 27.3.d.25 ~ 27.3.d.26 ~ 27.3.d.27 ~ 27.3.d.28.1 ~ 27.3.d.28.2 ~ 27.3.d.29 ~ 27.3.d.30 ~ 27.3.d.31,Salmo salar,1450.9844,thousands,thousands,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,sal.27.32,2000,Salmon (Salmo salar) in Subdivision 32 (Gulf of Finland),27.3.d.32,Salmo salar,NA,tonnes,thousands,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,sal.27.32,2001,Salmon (Salmo salar) in Subdivision 32 (Gulf of Finland),27.3.d.32,Salmo salar,NA,tonnes,thousands,14.19,14.19,NA,NA,NA,NA,NA,NA,NA,NA
2020,sal.27.32,2002,Salmon (Salmo salar) in Subdivision 32 (Gulf of Finland),27.3.d.32,Salmo salar,NA,tonnes,thousands,11.47,11.47,NA,NA,NA,NA,NA,NA,NA,NA
2020,sal.27.32,2003,Salmon (Salmo salar) in Subdivision 32 (Gulf of Finland),27.3.d.32,Salmo salar,NA,tonnes,thousands,8.299,8.299,NA,NA,NA,NA,NA,NA,NA,NA
2020,sal.27.32,2004,Salmon (Salmo salar) in Subdivision 32 (Gulf of Finland),27.3.d.32,Salmo salar,NA,tonnes,thousands,7.935,7.935,NA,NA,NA,NA,NA,NA,NA,NA
2020,sal.27.32,2005,Salmon (Salmo salar) in Subdivision 32 (Gulf of Finland),27.3.d.32,Salmo salar,NA,tonnes,thousands,10.8,10.8,NA,NA,NA,NA,NA,NA,NA,NA
2020,sal.27.32,2006,Salmon (Salmo salar) in Subdivision 32 (Gulf of Finland),27.3.d.32,Salmo salar,NA,tonnes,thousands,11.74,11.74,NA,NA,NA,NA,NA,NA,NA,NA
2020,sal.27.32,2007,Salmon (Salmo salar) in Subdivision 32 (Gulf of Finland),27.3.d.32,Salmo salar,NA,tonnes,thousands,11.25,11.25,NA,NA,NA,NA,NA,NA,NA,NA
2020,sal.27.32,2008,Salmon (Salmo salar) in Subdivision 32 (Gulf of Finland),27.3.d.32,Salmo salar,NA,tonnes,thousands,14.86,14.86,NA,NA,NA,NA,NA,NA,NA,NA
2020,sal.27.32,2009,Salmon (Salmo salar) in Subdivision 32 (Gulf of Finland),27.3.d.32,Salmo salar,NA,tonnes,thousands,12.65,12.65,NA,NA,NA,NA,NA,NA,NA,NA
2020,sal.27.32,2010,Salmon (Salmo salar) in Subdivision 32 (Gulf of Finland),27.3.d.32,Salmo salar,NA,tonnes,thousands,5.609,5.609,NA,NA,NA,NA,NA,NA,NA,NA
2020,sal.27.32,2011,Salmon (Salmo salar) in Subdivision 32 (Gulf of Finland),27.3.d.32,Salmo salar,NA,tonnes,thousands,7.43,7.43,NA,NA,NA,NA,NA,NA,NA,NA
2020,sal.27.32,2012,Salmon (Salmo salar) in Subdivision 32 (Gulf of Finland),27.3.d.32,Salmo salar,NA,tonnes,thousands,10.89,10.89,NA,NA,NA,NA,NA,NA,NA,NA
2020,sal.27.32,2013,Salmon (Salmo salar) in Subdivision 32 (Gulf of Finland),27.3.d.32,Salmo salar,NA,tonnes,thousands,9.722,9.722,NA,NA,NA,NA,NA,NA,NA,NA
2020,sal.27.32,2014,Salmon (Salmo salar) in Subdivision 32 (Gulf of Finland),27.3.d.32,Salmo salar,NA,tonnes,thousands,9.318,9.318,NA,NA,NA,NA,NA,NA,NA,NA
2020,sal.27.32,2015,Salmon (Salmo salar) in Subdivision 32 (Gulf of Finland),27.3.d.32,Salmo salar,NA,tonnes,thousands,7.395,7.395,NA,NA,NA,NA,NA,NA,NA,NA
2020,sal.27.32,2016,Salmon (Salmo salar) in Subdivision 32 (Gulf of Finland),27.3.d.32,Salmo salar,NA,tonnes,thousands,7.324,7.324,NA,NA,NA,NA,NA,NA,NA,NA
2020,sal.27.32,2017,Salmon (Salmo salar) in Subdivision 32 (Gulf of Finland),27.3.d.32,Salmo salar,NA,tonnes,thousands,7.384,7.384,NA,NA,NA,NA,NA,NA,NA,NA
2020,sal.27.32,2018,Salmon (Salmo salar) in Subdivision 32 (Gulf of Finland),27.3.d.32,Salmo salar,NA,tonnes,thousands,6.437,6.437,NA,NA,NA,NA,NA,NA,NA,NA
2020,sal.27.32,2019,Salmon (Salmo salar) in Subdivision 32 (Gulf of Finland),27.3.d.32,Salmo salar,NA,tonnes,thousands,9.301,9.301,NA,NA,NA,NA,NA,NA,NA,NA
2020,sal.27.32,2020,Salmon (Salmo salar) in Subdivision 32 (Gulf of Finland),27.3.d.32,Salmo salar,NA,tonnes,thousands,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,sal.27.32,2021,Salmon (Salmo salar) in Subdivision 32 (Gulf of Finland),27.3.d.32,Salmo salar,NA,tonnes,thousands,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,san.sa.1r,1983,Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. Sandeel Area 1r (central and southern North Sea. Dogger Bank),27.4.b ~ 27.4.c,Ammodytes,473071,tonnes,tonnes,378795,378795,0.59,110000,NA,NA,NA,NA,NA,NA
2020,san.sa.1r,1984,Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. Sandeel Area 1r (central and southern North Sea. Dogger Bank),27.4.b ~ 27.4.c,Ammodytes,201390,tonnes,tonnes,498626,498626,0.667,110000,NA,NA,NA,NA,NA,NA
2020,san.sa.1r,1985,Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. Sandeel Area 1r (central and southern North Sea. Dogger Bank),27.4.b ~ 27.4.c,Ammodytes,471182,tonnes,tonnes,437114,437114,0.712,110000,NA,NA,NA,NA,NA,NA
2020,san.sa.1r,1986,Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. Sandeel Area 1r (central and southern North Sea. Dogger Bank),27.4.b ~ 27.4.c,Ammodytes,278452,tonnes,tonnes,382844,382844,0.479,110000,NA,NA,NA,NA,NA,NA
2020,san.sa.1r,1987,Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. Sandeel Area 1r (central and southern North Sea. Dogger Bank),27.4.b ~ 27.4.c,Ammodytes,983625,tonnes,tonnes,373021,373021,0.373,110000,NA,NA,NA,NA,NA,NA
2020,san.sa.1r,1988,Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. Sandeel Area 1r (central and southern North Sea. Dogger Bank),27.4.b ~ 27.4.c,Ammodytes,587129,tonnes,tonnes,413646,413646,0.518,110000,NA,NA,NA,NA,NA,NA
2020,san.sa.1r,1989,Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. Sandeel Area 1r (central and southern North Sea. Dogger Bank),27.4.b ~ 27.4.c,Ammodytes,156686,tonnes,tonnes,446028,446028,0.81,110000,NA,NA,NA,NA,NA,NA
2020,san.sa.1r,1990,Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. Sandeel Area 1r (central and southern North Sea. Dogger Bank),27.4.b ~ 27.4.c,Ammodytes,252963,tonnes,tonnes,306240,306240,0.809,110000,NA,NA,NA,NA,NA,NA
2020,san.sa.1r,1991,Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. Sandeel Area 1r (central and southern North Sea. Dogger Bank),27.4.b ~ 27.4.c,Ammodytes,333701,tonnes,tonnes,332204,332204,0.575,110000,NA,NA,NA,NA,NA,NA
2020,san.sa.1r,1992,Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. Sandeel Area 1r (central and southern North Sea. Dogger Bank),27.4.b ~ 27.4.c,Ammodytes,282377,tonnes,tonnes,558599,558599,0.838,110000,NA,NA,NA,NA,NA,NA
2020,san.sa.1r,1993,Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. Sandeel Area 1r (central and southern North Sea. Dogger Bank),27.4.b ~ 27.4.c,Ammodytes,264078,tonnes,tonnes,132024,132024,0.37,110000,NA,NA,NA,NA,NA,NA
2020,san.sa.1r,1994,Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. Sandeel Area 1r (central and southern North Sea. Dogger Bank),27.4.b ~ 27.4.c,Ammodytes,179512,tonnes,tonnes,193241,193241,0.299,110000,NA,NA,NA,NA,NA,NA
2020,san.sa.1r,1995,Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. Sandeel Area 1r (central and southern North Sea. Dogger Bank),27.4.b ~ 27.4.c,Ammodytes,398316,tonnes,tonnes,400588,400588,0.561,110000,NA,NA,NA,NA,NA,NA
2020,san.sa.1r,1996,Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. Sandeel Area 1r (central and southern North Sea. Dogger Bank),27.4.b ~ 27.4.c,Ammodytes,364762,tonnes,tonnes,265869,265869,0.524,110000,NA,NA,NA,NA,NA,NA
2020,san.sa.1r,1997,Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. Sandeel Area 1r (central and southern North Sea. Dogger Bank),27.4.b ~ 27.4.c,Ammodytes,232118,tonnes,tonnes,426089,426089,0.516,110000,NA,NA,NA,NA,NA,NA
2020,san.sa.1r,1998,Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. Sandeel Area 1r (central and southern North Sea. Dogger Bank),27.4.b ~ 27.4.c,Ammodytes,520216,tonnes,tonnes,377073,377073,0.633,110000,NA,NA,NA,NA,NA,NA
2020,san.sa.1r,1999,Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. Sandeel Area 1r (central and southern North Sea. Dogger Bank),27.4.b ~ 27.4.c,Ammodytes,223910,tonnes,tonnes,422718,422718,0.944,110000,NA,NA,NA,NA,NA,NA
2020,san.sa.1r,2000,Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. Sandeel Area 1r (central and southern North Sea. Dogger Bank),27.4.b ~ 27.4.c,Ammodytes,142486,tonnes,tonnes,299167,299167,0.762,110000,NA,NA,NA,NA,NA,NA
2020,san.sa.1r,2001,Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. Sandeel Area 1r (central and southern North Sea. Dogger Bank),27.4.b ~ 27.4.c,Ammodytes,160653,tonnes,tonnes,531265,531265,1.226,110000,NA,NA,NA,NA,NA,NA
2020,san.sa.1r,2002,Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. Sandeel Area 1r (central and southern North Sea. Dogger Bank),27.4.b ~ 27.4.c,Ammodytes,153277,tonnes,tonnes,606466,606466,0.842,110000,NA,NA,NA,NA,NA,NA
2020,san.sa.1r,2003,Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. Sandeel Area 1r (central and southern North Sea. Dogger Bank),27.4.b ~ 27.4.c,Ammodytes,237044,tonnes,tonnes,148039,148039,0.726,110000,NA,NA,NA,NA,NA,NA
2020,san.sa.1r,2004,Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. Sandeel Area 1r (central and southern North Sea. Dogger Bank),27.4.b ~ 27.4.c,Ammodytes,90944,tonnes,tonnes,203646,203646,0.737,110000,NA,NA,NA,NA,NA,NA
2020,san.sa.1r,2005,Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. Sandeel Area 1r (central and southern North Sea. Dogger Bank),27.4.b ~ 27.4.c,Ammodytes,113210,tonnes,tonnes,123422,123422,0.965,110000,NA,NA,NA,NA,NA,NA
2020,san.sa.1r,2006,Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. Sandeel Area 1r (central and southern North Sea. Dogger Bank),27.4.b ~ 27.4.c,Ammodytes,74682,tonnes,tonnes,240646,240646,1.183,110000,NA,NA,NA,NA,NA,NA
2020,san.sa.1r,2007,Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. Sandeel Area 1r (central and southern North Sea. Dogger Bank),27.4.b ~ 27.4.c,Ammodytes,93060,tonnes,tonnes,109624,109624,0.426,110000,NA,NA,NA,NA,NA,NA
2020,san.sa.1r,2008,Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. Sandeel Area 1r (central and southern North Sea. Dogger Bank),27.4.b ~ 27.4.c,Ammodytes,130353,tonnes,tonnes,234447,234447,0.808,110000,NA,NA,NA,NA,NA,NA
2020,san.sa.1r,2009,Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. Sandeel Area 1r (central and southern North Sea. Dogger Bank),27.4.b ~ 27.4.c,Ammodytes,148301,tonnes,tonnes,290995,290995,1.015,110000,NA,NA,NA,NA,NA,NA
2020,san.sa.1r,2010,Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. Sandeel Area 1r (central and southern North Sea. Dogger Bank),27.4.b ~ 27.4.c,Ammodytes,120813,tonnes,tonnes,300508,300508,0.598,110000,NA,NA,NA,NA,NA,NA
2020,san.sa.1r,2011,Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. Sandeel Area 1r (central and southern North Sea. Dogger Bank),27.4.b ~ 27.4.c,Ammodytes,435827,tonnes,tonnes,318840,318840,0.664,110000,NA,NA,NA,NA,NA,NA
2020,san.sa.1r,2012,Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. Sandeel Area 1r (central and southern North Sea. Dogger Bank),27.4.b ~ 27.4.c,Ammodytes,145801,tonnes,tonnes,46117,46117,0.123,110000,NA,NA,NA,NA,NA,NA
2020,san.sa.1r,2013,Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. Sandeel Area 1r (central and southern North Sea. Dogger Bank),27.4.b ~ 27.4.c,Ammodytes,84204,tonnes,tonnes,214359,214359,0.777,110000,NA,NA,NA,NA,NA,NA
2020,san.sa.1r,2014,Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. Sandeel Area 1r (central and southern North Sea. Dogger Bank),27.4.b ~ 27.4.c,Ammodytes,64216,tonnes,tonnes,78830,78830,0.462,110000,NA,NA,NA,NA,NA,NA
2020,san.sa.1r,2015,Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. Sandeel Area 1r (central and southern North Sea. Dogger Bank),27.4.b ~ 27.4.c,Ammodytes,83952,tonnes,tonnes,163381,163381,0.435,110000,NA,NA,NA,NA,NA,NA
2020,san.sa.1r,2016,Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. Sandeel Area 1r (central and southern North Sea. Dogger Bank),27.4.b ~ 27.4.c,Ammodytes,239187,tonnes,tonnes,14613,14613,0.03,110000,NA,NA,NA,NA,NA,NA
2020,san.sa.1r,2017,Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. Sandeel Area 1r (central and southern North Sea. Dogger Bank),27.4.b ~ 27.4.c,Ammodytes,164555,tonnes,tonnes,241916,241916,0.59,110000,NA,NA,NA,NA,NA,NA
2020,san.sa.1r,2018,Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. Sandeel Area 1r (central and southern North Sea. Dogger Bank),27.4.b ~ 27.4.c,Ammodytes,198988,tonnes,tonnes,129525,129525,0.612,110000,NA,NA,NA,NA,NA,NA
2020,san.sa.1r,2019,Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. Sandeel Area 1r (central and southern North Sea. Dogger Bank),27.4.b ~ 27.4.c,Ammodytes,67711,tonnes,tonnes,59584,59584,0.55,110000,NA,NA,NA,NA,NA,NA
2020,san.sa.1r,2020,Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. Sandeel Area 1r (central and southern North Sea. Dogger Bank),27.4.b ~ 27.4.c,Ammodytes,84881,tonnes,tonnes,NA,NA,NA,110000,NA,NA,NA,NA,NA,NA
2020,san.sa.2r,1983,Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. and Subdivision 20. Sandeel Area 2r (Skagerrak. central and southern North Sea),27.4.b ~ 27.4.c,Ammodytes,139525,tonnes,tonnes,155664,155664,0.719,56000,NA,NA,NA,NA,NA,NA
2020,san.sa.2r,1984,Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. and Subdivision 20. Sandeel Area 2r (Skagerrak. central and southern North Sea),27.4.b ~ 27.4.c,Ammodytes,70404,tonnes,tonnes,133343,133343,0.611,56000,NA,NA,NA,NA,NA,NA
2020,san.sa.2r,1985,Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. and Subdivision 20. Sandeel Area 2r (Skagerrak. central and southern North Sea),27.4.b ~ 27.4.c,Ammodytes,134996,tonnes,tonnes,110546,110546,0.544,56000,NA,NA,NA,NA,NA,NA
2020,san.sa.2r,1986,Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. and Subdivision 20. Sandeel Area 2r (Skagerrak. central and southern North Sea),27.4.b ~ 27.4.c,Ammodytes,83700,tonnes,tonnes,225470,225470,0.764,56000,NA,NA,NA,NA,NA,NA
2020,san.sa.2r,1987,Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. and Subdivision 20. Sandeel Area 2r (Skagerrak. central and southern North Sea),27.4.b ~ 27.4.c,Ammodytes,235861,tonnes,tonnes,49070,49070,0.176,56000,NA,NA,NA,NA,NA,NA
2020,san.sa.2r,1988,Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. and Subdivision 20. Sandeel Area 2r (Skagerrak. central and southern North Sea),27.4.b ~ 27.4.c,Ammodytes,187213,tonnes,tonnes,149466,149466,0.59,56000,NA,NA,NA,NA,NA,NA
2020,san.sa.2r,1989,Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. and Subdivision 20. Sandeel Area 2r (Skagerrak. central and southern North Sea),27.4.b ~ 27.4.c,Ammodytes,54176,tonnes,tonnes,223507,223507,0.696,56000,NA,NA,NA,NA,NA,NA
2020,san.sa.2r,1990,Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. and Subdivision 20. Sandeel Area 2r (Skagerrak. central and southern North Sea),27.4.b ~ 27.4.c,Ammodytes,112308,tonnes,tonnes,133874,133874,0.455,56000,NA,NA,NA,NA,NA,NA
2020,san.sa.2r,1991,Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. and Subdivision 20. Sandeel Area 2r (Skagerrak. central and southern North Sea),27.4.b ~ 27.4.c,Ammodytes,180593,tonnes,tonnes,215508,215508,0.536,56000,NA,NA,NA,NA,NA,NA
2020,san.sa.2r,1992,Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. and Subdivision 20. Sandeel Area 2r (Skagerrak. central and southern North Sea),27.4.b ~ 27.4.c,Ammodytes,133786,tonnes,tonnes,184033,184033,0.529,56000,NA,NA,NA,NA,NA,NA
2020,san.sa.2r,1993,Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. and Subdivision 20. Sandeel Area 2r (Skagerrak. central and southern North Sea),27.4.b ~ 27.4.c,Ammodytes,161943,tonnes,tonnes,139826,139826,0.447,56000,NA,NA,NA,NA,NA,NA
2020,san.sa.2r,1994,Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. and Subdivision 20. Sandeel Area 2r (Skagerrak. central and southern North Sea),27.4.b ~ 27.4.c,Ammodytes,135266,tonnes,tonnes,244939,244939,0.448,56000,NA,NA,NA,NA,NA,NA
2020,san.sa.2r,1995,Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. and Subdivision 20. Sandeel Area 2r (Skagerrak. central and southern North Sea),27.4.b ~ 27.4.c,Ammodytes,241591,tonnes,tonnes,113899,113899,0.256,56000,NA,NA,NA,NA,NA,NA
2020,san.sa.2r,1996,Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. and Subdivision 20. Sandeel Area 2r (Skagerrak. central and southern North Sea),27.4.b ~ 27.4.c,Ammodytes,228662,tonnes,tonnes,182562,182562,0.437,56000,NA,NA,NA,NA,NA,NA
2020,san.sa.2r,1997,Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. and Subdivision 20. Sandeel Area 2r (Skagerrak. central and southern North Sea),27.4.b ~ 27.4.c,Ammodytes,117360,tonnes,tonnes,242094,242094,0.549,56000,NA,NA,NA,NA,NA,NA
2020,san.sa.2r,1998,Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. and Subdivision 20. Sandeel Area 2r (Skagerrak. central and southern North Sea),27.4.b ~ 27.4.c,Ammodytes,302247,tonnes,tonnes,99814,99814,0.285,56000,NA,NA,NA,NA,NA,NA
2020,san.sa.2r,1999,Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. and Subdivision 20. Sandeel Area 2r (Skagerrak. central and southern North Sea),27.4.b ~ 27.4.c,Ammodytes,155127,tonnes,tonnes,69427,69427,0.448,56000,NA,NA,NA,NA,NA,NA
2020,san.sa.2r,2000,Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. and Subdivision 20. Sandeel Area 2r (Skagerrak. central and southern North Sea),27.4.b ~ 27.4.c,Ammodytes,73204,tonnes,tonnes,92908,92908,0.539,56000,NA,NA,NA,NA,NA,NA
2020,san.sa.2r,2001,Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. and Subdivision 20. Sandeel Area 2r (Skagerrak. central and southern North Sea),27.4.b ~ 27.4.c,Ammodytes,85477,tonnes,tonnes,90200,90200,0.542,56000,NA,NA,NA,NA,NA,NA
2020,san.sa.2r,2002,Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. and Subdivision 20. Sandeel Area 2r (Skagerrak. central and southern North Sea),27.4.b ~ 27.4.c,Ammodytes,46074,tonnes,tonnes,117388,117388,0.648,56000,NA,NA,NA,NA,NA,NA
2020,san.sa.2r,2003,Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. and Subdivision 20. Sandeel Area 2r (Skagerrak. central and southern North Sea),27.4.b ~ 27.4.c,Ammodytes,99012,tonnes,tonnes,53710,53710,0.51,56000,NA,NA,NA,NA,NA,NA
