"species","Genus","Family","Order","Class","spec_code","DemersPelag","EnvTemp","environment","Feeding_path","BodyShape","DepthRangeDeep","Lmax","trophic_level","K","tm"
"Pseudochromis aldabraensis","Pseudochromis","Pseudochromidae","Perciformes","Actinopterygii",26181,"demersal","tropical","marine","benthic","fusiform",25,10,3.28,0.75,1.1
"Pseudocrenilabrus philander","Pseudocrenilabrus","Cichlidae","Perciformes","Actinopterygii",6891,"benthopelagic","tropical","freshwater","benthic","fusiform",40.68,13,3.7,0.93,0.9
"Pseudomancopsetta andriashevi","Pseudomancopsetta","Achiropsettidae","Pleuronectiformes","Actinopterygii",7123,"demersal","temperate","marine","benthic","short_deep",365,11,3.6,0.34145734366344,2.11259438294677
"Pseudopimelodus mangurus","Pseudopimelodus","Pseudopimelodidae","Siluriformes","Actinopterygii",58260,"demersal","subtropical","freshwater","benthic","elongate",55.75,69,3.6,0.26585612053905,2.34578799757361
"Pseudoplatystoma corruscans","Pseudoplatystoma","Pimelodidae","Siluriformes","Actinopterygii",8674,"demersal","subtropical","freshwater","pelagic","fusiform",26.75,166,4.5,0.11,5.3
"Pseudoplatystoma fasciatum","Pseudoplatystoma","Pimelodidae","Siluriformes","Actinopterygii",6410,"demersal","tropical","freshwater","pelagic","fusiform",26.75,104.5,4.4,0.371,2.76839283596909
"Pseudoplatystoma punctifer","Pseudoplatystoma","Pimelodidae","Siluriformes","Actinopterygii",68633,"demersal","tropical","freshwater","pelagic","elongate",26.75,70,4.5,0.17,7.5
"Pseudoplatystoma reticulatum","Pseudoplatystoma","Pimelodidae","Siluriformes","Actinopterygii",66249,"demersal","subtropical","freshwater","pelagic","elongate",26.75,60.5,4.5,0.23,2.8
"Pseudoplatystoma tigrinum","Pseudoplatystoma","Pimelodidae","Siluriformes","Actinopterygii",8695,"demersal","tropical","mixed","pelagic","elongate",26.75,130,4.5,0.2,3
"Pseudorhombus arsius","Pseudorhombus","Paralichthyidae","Pleuronectiformes","Actinopterygii",1325,"demersal","tropical","mixed","pelagic","short_deep",200,45,4.2,0.16,4.3
"Pseudotolithus epipercus","Pseudotolithus","Sciaenidae","Perciformes","Actinopterygii",10200,"demersal","tropical","mixed","benthic","elongate",160,60,3.7,0.3,2.2
"Pseudotolithus moorii","Pseudotolithus","Sciaenidae","Perciformes","Actinopterygii",5010,"demersal","tropical","mixed","benthic","elongate",100,50,3.4,0.35,1.9
"Pseudupeneus grandisquamis","Pseudupeneus","Mullidae","Perciformes","Actinopterygii",3592,"demersal","subtropical","marine","benthic","fusiform",67,30,3.65,0.09,8.1
"Psychrolutes macrocephalus","Psychrolutes","Psychrolutidae","Scorpaeniformes","Actinopterygii",10709,"bathydemersal","polar_deep","marine","benthic","elongate",1012,30,3.8,0.170050149232698,4.62617080734772
"Pterodoras granulosus","Pterodoras","Doradidae","Siluriformes","Actinopterygii",12109,"demersal","subtropical","freshwater","benthic","fusiform",17,70,2.6,0.18,3.5
"Pteroplatytrygon violacea","Pteroplatytrygon","Dasyatidae","Myliobatiformes","Elasmobranchii",2576,"pelagic_oceanic","subtropical","marine","pelagic","fusiform",381,96,4.4,0.18,3.4
"Pterotolithus maculatus","Pterotolithus","Sciaenidae","Perciformes","Actinopterygii",8393,"benthopelagic","tropical","mixed","benthic","elongate",100,45,3.69,0.32,2.1
"Pterygoplichthys anisitsi","Pterygoplichthys","Loricariidae","Siluriformes","Actinopterygii",12218,"demersal","tropical","freshwater","benthic","elongate",121.33,54.9,2.44,0.169988668300044,3.48100263431213
"Pterygoplichthys disjunctivus","Pterygoplichthys","Loricariidae","Siluriformes","Actinopterygii",51938,"demersal","tropical","freshwater","benthic","elongate",121.33,70,2.44,0.169988668300044,3.48100263431213
"Puntioplites proctozystron","Puntioplites","Cyprinidae","Cypriniformes","Actinopterygii",16203,"benthopelagic","tropical","freshwater","benthic","fusiform",23.75,30,2.7,0.292563554606402,1.82318044592642
"Puntius bimaculatus","Puntius","Cyprinidae","Cypriniformes","Actinopterygii",13635,"benthopelagic","tropical","freshwater","benthic","fusiform",10,7,2.4,0.763960040795349,0.731116222016539
"Puntius chola","Puntius","Cyprinidae","Cypriniformes","Actinopterygii",10796,"benthopelagic","tropical","freshwater","benthic","fusiform",10,15,2.5,1.05,0.534981467755245
"Puntius puntio","Puntius","Cyprinidae","Cypriniformes","Actinopterygii",24159,"benthopelagic","tropical","freshwater","benthic","fusiform",10,7.5,2.55,0.763960040795349,0.731116222016539
"Puntius sophore","Puntius","Cyprinidae","Cypriniformes","Actinopterygii",10137,"benthopelagic","tropical","mixed","benthic","fusiform",10,20,2.55,1.16272727272727,0.568682689613082
"Puntius stigma","Puntius","Cyprinidae","Cypriniformes","Actinopterygii",68203,"benthopelagic","tropical","freshwater","benthic","fusiform",10,8.6,2.55,0.763960040795349,0.731116222016539
"Pygocentrus nattereri","Pygocentrus","Serrasalmidae","Characiformes","Actinopterygii",4501,"pelagic","subtropical","freshwater","pelagic","short_deep",44.18,50,3.7,0.7,1
"Pylodictis olivaris","Pylodictis","Ictaluridae","Siluriformes","Actinopterygii",3051,"demersal","subtropical","freshwater","pelagic","elongate",301.25,155,3.8,0.17,3.6
"Rabaulichthys altipinnis","Rabaulichthys","Serranidae","Perciformes","Actinopterygii",24435,"reef_associated","tropical","marine","benthic","elongate",40,6,3.96,1.54,0.6
"Raja pita","Raja","Rajidae","Rajiformes","Elasmobranchii",28130,"demersal","subtropical","marine","benthic","fusiform",15,46,3.76,0.3,2.3
"Raja polystigma","Raja","Rajidae","Rajiformes","Elasmobranchii",9283,"demersal","subtropical","marine","benthic","fusiform",400,60,3.3,0.11,5.8
"Raja radula","Raja","Rajidae","Rajiformes","Elasmobranchii",8929,"demersal","subtropical","marine","benthic","fusiform",300,70,3.7,0.21,3.1
"Rajella barnardi","Rajella","Rajidae","Rajiformes","Elasmobranchii",54445,"bathydemersal","polar_deep","marine","benthic","fusiform",1700,70,3.5,0.21,3.1
"Rajella leoparda","Rajella","Rajidae","Rajiformes","Elasmobranchii",8938,"bathydemersal","polar_deep","marine","pelagic","fusiform",1920,65,3.9,0.22,3
"Rajella sadowskii","Rajella","Rajidae","Rajiformes","Elasmobranchii",54118,"bathydemersal","polar_deep","marine","benthic","fusiform",1353,86,3.37,0.22,5.8
"Rasbora argyrotaenia","Rasbora","Cyprinidae","Cypriniformes","Actinopterygii",5169,"benthopelagic","tropical","freshwater","benthic","elongate",23.75,12,2,0.51128202185327,1.02675058416343
"Rasbora tawarensis","Rasbora","Cyprinidae","Cypriniformes","Actinopterygii",22639,"benthopelagic","tropical","freshwater","benthic","fusiform",23.75,12,3.14,0.62,1.3
"Rasbora tornieri","Rasbora","Cyprinidae","Cypriniformes","Actinopterygii",22832,"benthopelagic","tropical","freshwater","benthic","elongate",23.75,17,3.2,0.51128202185327,1.02675058416343
"Rastrineobola argentea","Rastrineobola","Cyprinidae","Cypriniformes","Actinopterygii",281,"pelagic","tropical","freshwater","benthic","fusiform",23.75,9,3.4,0.99,0.9
"Rexea prometheoides","Rexea","Gempylidae","Perciformes","Actinopterygii",7697,"benthopelagic","tropical","marine","benthic","elongate",540,40,4.2,0.37,1.9
"Rhabdamia gracilis","Rhabdamia","Apogonidae","Perciformes","Actinopterygii",5747,"reef_associated","tropical","marine","benthic","fusiform",91,7.4,3.3,2.66,0.4
"Rhabdosargus holubi","Rhabdosargus","Sparidae","Perciformes","Actinopterygii",5535,"demersal","subtropical","mixed","benthic","fusiform",80,40,2.8,0.21,3.3
"Rhamdia quelen","Rhamdia","Heptapteridae","Siluriformes","Actinopterygii",23351,"benthopelagic","tropical","freshwater","benthic","elongate",3,47.4,3.9,0.26585612053905,2.34578799757361
"Rhamphochromis ferox","Rhamphochromis","Cichlidae","Perciformes","Actinopterygii",2303,"demersal","tropical","freshwater","pelagic","elongate",110.75,45,4.2,0.667610365879211,1.74076664540265
"Rhamphochromis longiceps","Rhamphochromis","Cichlidae","Perciformes","Actinopterygii",2297,"pelagic","tropical","freshwater","pelagic","elongate",148,28,3.8,0.46,1.6
"Rhina ancylostoma","Rhina","Rhinidae","Rhinopristiformes","Elasmobranchii",8729,"reef_associated","tropical","marine","benthic","elongate",90,300,3.6,0.122940581896883,8.69490187716094
"Rhinobatos albomaculatus","Rhinobatos","Rhinobatidae","Rhinopristiformes","Elasmobranchii",8825,"demersal","tropical","mixed","benthic","elongate",35,75,4.1,0.24,2.7
"Rhinobatos rhinobatos","Rhinobatos","Rhinobatidae","Rhinopristiformes","Elasmobranchii",5016,"demersal","subtropical","mixed","benthic","elongate",100,147,4.1,0.15,3.9
"Rhinoptera adspersa","Rhinoptera","Myliobatidae","Myliobatiformes","Elasmobranchii",15420,"reef_associated","tropical","mixed","benthic","fusiform",43.5,99,3.3,0.144709559327694,5.80909150752101
"Rhinoptera marginata","Rhinoptera","Myliobatidae","Myliobatiformes","Elasmobranchii",8976,"benthopelagic","subtropical","marine","benthic","fusiform",43.5,200,3.8,0.144709559327694,5.80909150752101
"Rhizoprionodon acutus","Rhizoprionodon","Carcharhinidae","Carcharhiniformes","Elasmobranchii",899,"benthopelagic","tropical","mixed","pelagic","fusiform",200,175,4.3,0.2,3.1
"Rhizoprionodon longurio","Rhizoprionodon","Carcharhinidae","Carcharhiniformes","Elasmobranchii",901,"benthopelagic","subtropical","marine","pelagic","fusiform",100,110,4.2,0.19,3.2
"Rioraja agassizii","Rioraja","Arhynchobatidae","Rajiformes","Elasmobranchii",50857,"demersal","subtropical","marine","benthic","fusiform",130,33,3.6,0.21,3.1
"Rita rita","Rita","Bagridae","Siluriformes","Actinopterygii",4884,"demersal","tropical","mixed","benthic","fusiform",51.5,150,3.7,0.262431602002805,2.30278842347915
"Rocio octofasciata","Rocio","Cichlidae","Perciformes","Actinopterygii",3616,"benthopelagic","tropical","freshwater","benthic","short_deep",40.68,25,3.5,0.51,1.5
"Roncador stearnsii","Roncador","Sciaenidae","Perciformes","Actinopterygii",3588,"demersal","subtropical","marine","benthic","fusiform",22,70,3.3,0.287,2.5
"Rostroraja alba","Rostroraja","Rajidae","Rajiformes","Elasmobranchii",7613,"demersal","subtropical","marine","pelagic","fusiform",600,230,4.4,0.07,7.9
"Rutilus frisii","Rutilus","Cyprinidae","Cypriniformes","Actinopterygii",8416,"benthopelagic","temperate","mixed","benthic","fusiform",23.75,70,3.6,0.41,2.1504159489262
"Rutilus rutilus","Rutilus","Cyprinidae","Cypriniformes","Actinopterygii",272,"benthopelagic","subtropical","mixed","benthic","fusiform",23.75,50.2,3,0.17,4.2
"Salminus brasiliensis","Salminus","Bryconidae","Characiformes","Actinopterygii",56329,"benthopelagic","tropical","freshwater","benthic","fusiform",600,100,3.8,0.23,2.7
"Salmo trutta","Salmo","Salmonidae","Salmoniformes","Actinopterygii",238,"pelagic_neritic","subtropical","mixed","benthic","fusiform",28,140,3.4,0.22,2.8
"Salmostoma bacaila","Salmostoma","Cyprinidae","Cypriniformes","Actinopterygii",15775,"benthopelagic","tropical","mixed","benthic","elongate",23.75,18,3.2,0.292563554606402,1.82318044592642
"Salmostoma phulo","Salmostoma","Cyprinidae","Cypriniformes","Actinopterygii",24284,"benthopelagic","tropical","freshwater","benthic","elongate",23.75,12,2.8,0.292563554606402,1.82318044592642
"Salvelinus fontinalis","Salvelinus","Salmonidae","Salmoniformes","Actinopterygii",246,"benthopelagic","temperate","mixed","benthic","fusiform",27,86,3.3,0.28,2.3
"Salvelinus namaycush","Salvelinus","Salmonidae","Salmoniformes","Actinopterygii",248,"benthopelagic","temperate","freshwater","pelagic","fusiform",61,150,4.3,0.133533333333333,7.32062077830123
"Sander lucioperca","Sander","Percidae","Perciformes","Actinopterygii",360,"pelagic","temperate","mixed","pelagic","fusiform",30,100,4,0.14,4.4
"Sander vitreus","Sander","Percidae","Perciformes","Actinopterygii",3516,"benthopelagic","subtropical","mixed","pelagic","elongate",27,107,4.5,0.305966666666667,3.73097426063359
"Sarda australis","Sarda","Scombridae","Perciformes","Actinopterygii",112,"pelagic_neritic","subtropical","marine","pelagic","fusiform",155.67,180,4.5,0.16,3.6
"Sardinella brachysoma","Sardinella","Clupeidae","Clupeiformes","Actinopterygii",1504,"pelagic_neritic","tropical","marine","benthic","fusiform",50,13,3.19,0.95,0.9
"Sardinella melanura","Sardinella","Clupeidae","Clupeiformes","Actinopterygii",1513,"pelagic_neritic","tropical","marine","benthic","fusiform",50,20.3,3.19,0.7,1.1
"Sardinella neglecta","Sardinella","Clupeidae","Clupeiformes","Actinopterygii",1514,"pelagic_neritic","tropical","marine","benthic","fusiform",60,13,2,0.95,0.9
"Sarotherodon melanotheron","Sarotherodon","Cichlidae","Perciformes","Actinopterygii",1412,"demersal","tropical","mixed","benthic","short_deep",3,28,2.5,1.25,0.6
"Sarritor frenatus","Sarritor","Agonidae","Scorpaeniformes","Actinopterygii",4170,"demersal","temperate","marine","benthic","elongate",975,27,3.3,0.26,2.8
"Scardinius erythrophthalmus","Scardinius","Cyprinidae","Cypriniformes","Actinopterygii",2951,"benthopelagic","temperate","mixed","benthic","fusiform",23.75,61.7,2.9,0.09,7.6
"Schedophilus velaini","Schedophilus","Centrolophidae","Perciformes","Actinopterygii",26371,"bathypelagic","polar_deep","marine","pelagic","fusiform",500,100,4.2,0.14,4.4
"Schilbe grenfelli","Schilbe","Schilbeidae","Siluriformes","Actinopterygii",9385,"demersal","tropical","freshwater","benthic","fusiform",64.5,50.7,3.45,0.16,4.2
"Schilbe intermedius","Schilbe","Schilbeidae","Siluriformes","Actinopterygii",12914,"pelagic","tropical","freshwater","pelagic","fusiform",60,50,3.6,0.52,1.4
"Schilbe mystus","Schilbe","Schilbeidae","Siluriformes","Actinopterygii",2447,"demersal","tropical","freshwater","benthic","fusiform",69,35,3.5,0.35,2
"Schizopyge niger","Schizopyge","Cyprinidae","Cypriniformes","Actinopterygii",24454,"benthopelagic","tropical","freshwater","benthic","elongate",23.75,32.6,2.8,0.292563554606402,1.82318044592642
"Schizothorax curvifrons","Schizothorax","Cyprinidae","Cypriniformes","Actinopterygii",24427,"benthopelagic","subtropical","freshwater","benthic","elongate",2.5,56,2,1.627,1.82318044592642
"Schizothorax esocinus","Schizothorax","Cyprinidae","Cypriniformes","Actinopterygii",24430,"benthopelagic","tropical","freshwater","benthic","elongate",2.5,50.8,2,0.292563554606402,1.82318044592642
"Schizothorax plagiostomus","Schizothorax","Cyprinidae","Cypriniformes","Actinopterygii",54512,"benthopelagic","subtropical","freshwater","benthic","fusiform",2.5,41.5,2.8,0.292563554606402,1.82318044592642
"Schizothorax progastus","Schizothorax","Cyprinidae","Cypriniformes","Actinopterygii",13244,"benthopelagic","tropical","freshwater","benthic","fusiform",2.5,50,2.9,0.292563554606402,1.82318044592642
"Schizothorax richardsonii","Schizothorax","Cyprinidae","Cypriniformes","Actinopterygii",8705,"demersal","tropical","freshwater","benthic","fusiform",2.5,60,2,0.292563554606402,1.82318044592642
"Sciades herzbergii","Sciades","Ariidae","Siluriformes","Actinopterygii",951,"demersal","tropical","mixed","benthic","elongate",40,94.2,3.3,0.318852612038418,2.52806770837152
"Sciaena deliciosa","Sciaena","Sciaenidae","Perciformes","Actinopterygii",53708,"demersal","tropical","marine","benthic","fusiform",200,26,3.75,0.59,1.3
"Scoliodon laticaudus","Scoliodon","Carcharhinidae","Carcharhiniformes","Elasmobranchii",906,"demersal","tropical","mixed","benthic","fusiform",13,100,3.8,0.56,1.2
"Scomberoides tala","Scomberoides","Carangidae","Perciformes","Actinopterygii",1952,"reef_associated","tropical","marine","pelagic","fusiform",13,70,4.5,0.27,2.4
"Scomberomorus plurilineatus","Scomberomorus","Scombridae","Perciformes","Actinopterygii",132,"pelagic_neritic","subtropical","marine","pelagic","fusiform",200,120,4.2,0.59,1.1
"Scomberomorus queenslandicus","Scomberomorus","Scombridae","Perciformes","Actinopterygii",133,"pelagic_neritic","tropical","mixed","pelagic","fusiform",100,100,4.5,0.84,0.8
"Scopelarchus analis","Scopelarchus","Scopelarchidae","Aulopiformes","Actinopterygii",16630,"bathypelagic","polar_deep","marine","pelagic","elongate",820,12.6,4.2,0.561194670139465,1.37084970228483
"Scorpaena angolensis","Scorpaena","Scorpaenidae","Scorpaeniformes","Actinopterygii",5019,"demersal","tropical","marine","benthic","fusiform",311,25,3.76,0.22,3.3
"Scorpaena elongata","Scorpaena","Scorpaenidae","Scorpaeniformes","Actinopterygii",5021,"demersal","subtropical","marine","benthic","fusiform",800,50,3.9,0.11,6.1
"Scorpaena guttata","Scorpaena","Scorpaenidae","Scorpaeniformes","Actinopterygii",3943,"demersal","subtropical","marine","benthic","fusiform",183,43,3.76,0.13,5.2
"Scorpaena maderensis","Scorpaena","Scorpaenidae","Scorpaeniformes","Actinopterygii",10185,"demersal","subtropical","mixed","benthic","fusiform",40,17.8,4.1,0.23,3.5
"Scorpaena mystes","Scorpaena","Scorpaenidae","Scorpaeniformes","Actinopterygii",8333,"demersal","tropical","marine","benthic","fusiform",30,45.7,3.76,0.12,5.6
"Scorpaena stephanica","Scorpaena","Scorpaenidae","Scorpaeniformes","Actinopterygii",5027,"demersal","tropical","marine","benthic","fusiform",201,40,4,0.14,4.9
"Scorpaenodes parvipinnis","Scorpaenodes","Scorpaenidae","Scorpaeniformes","Actinopterygii",4915,"reef_associated","tropical","marine","benthic","fusiform",49,14,3.6,0.37,2.2
"Scorpis chilensis","Scorpis","Kyphosidae","Perciformes","Actinopterygii",56288,"demersal","subtropical","marine","benthic","short_deep",30,33.6,3.26,0.29,4.4
"Scyliorhinus besnardi","Scyliorhinus","Scyliorhinidae","Carcharhiniformes","Elasmobranchii",843,"demersal","subtropical","marine","pelagic","elongate",190,47,4.05,0.25,2.7
"Scymnodalatias sherwoodi","Scymnodalatias","Somniosidae","Squaliformes","Elasmobranchii",698,"benthopelagic","subtropical","marine","pelagic","elongate",336.67,80.3,4.22,0.0918525363967021,13.139472770368
"Scymnodon ringens","Scymnodon","Somniosidae","Squaliformes","Elasmobranchii",700,"bathypelagic","polar_deep","marine","pelagic","elongate",1600,110,3.9,0.0918525363967021,13.139472770368
